Unnamed: 0,ID,DATE,RATIO,ID_USERS,COMMENT
1473,85,2023-12-08,5,168,"Ya había probado diferentes dildos mas cortos pero tambien mas gruesos. Con lubricante va entrando poco a poco pero me provoca molestias. Lo he probado con Bacanal y es otra cosa. Entra muy bien y con la ventosa puedes cabalgarlo... Su grosor te llena pero me gustaría un poco mas gordo. La longitud es perfecta, si quieres lo dejas a la mitad pero notar que ha entrado todo es... buff..."
1474,85,2023-11-13,4,606,"A diferencia de otros, la textura y movilidad no convence tanto como el muscle, para algo más profundo quizás usaría otro. Por lo demás no está mal. Quizás anal se comporte mejor. La ventosa es buena"
1475,85,2023-10-14,5,1731,Me llegó hace tiempo pero no deje el comentario la verdad que es de muy buena calidad y llega bien empaquetado esta bien para lo que cuesta y es grande la recomiendo
1476,85,2023-06-11,5,911,Buena textura y buen tamaño para ir aumentando el placer después de usar un juguete más pequeño que se me hacía poco.
1481,87,2023-10-26,5,346,"Me encanta, es mi favorito por su versatilidad. Parece que va a ir pequeño pero es muy elástico. A mi pareja le va como un guante y yo me pongo como el Krakatoa, además gracias a la elasticidad y suavidad, se puede dejar puesto todo el rato sin problema.Voy a comprar otro para repuesto, no digo más."
1482,87,2023-08-08,5,609,Me encanta toda la lencería de amantis. Pero sin duda alguna este body es mi favorito. Yo uso una talla 42/44 y la M me va bien ya que es muy elástico. Queda absolutamente precioso y te hace sentirte muy sexy.
1528,94,2023-11-10,5,305,"Son resistentes, el dibujo genial, el precio de derribo, las aberturas ciertamente fantásticas porque llegan justo hasta arriba y ayuda a no perder la forma del tejido. No se clavan y no rozan. Complemento un tanga a ser posible minimalista y todo listo para un buen rato en compañia ."
1529,94,2023-09-05,5,254,"Son unas medias muy muy chulas! El estampado es precioso y estiliza las piernas. Con respecto a la talla, están hechas de un material bastante elástico, por lo que se ajustan a piernas que sean más rellenitas que la modelo de la foto.Que estén abiertas por la zona de los genitales le da un toque muy sexy y erótico permitiendo tener sexo con las medias puestas y hacer posturas que requieran ser flexible y aún así no se rompen ni hacen carrerasSon un puntazo, las recomiendo 100%"
1537,90,2024-01-15,5,812,"No había probado ningún estimulador de este tipo y la verdad es que me ha sorprendido: se inserta bien con ayuda de lubricante, el grosor, para mí gusto, es el adecuado y las vibraciones son placenteras; no obstante hay que seguir experimentando para conseguir una estimulación de la próstata que te lleve al orgasmo sin ayuda de la masturbacion. En resumidas cuentas, me gusta y lo recomiendo."
1599,95,2024-01-03,5,1497,Cómodo de colocar y de llevar puesto. Da bastante juego para probar cosas nuevas.
1600,95,2023-11-07,5,531,"La verdad que la he comprado y es una buena compra hay que tener cuidado con los pellizcos pero si vas cin cuidado es muy buena la he llevado durante 1 mes y medio por que mi novia como soy su sumiso me obligó o llevármela puesta a Valencia sin llaves y ella es de Salamanca y es mucho morbo el no poder masturbarte y el notar como no poder tener erecciones y el pene con mucha presión, para una sumisión es perfecta y a mi novia le pone mucho que la llave para ir a clase, a comprar, con lo amigos y tambien por casa. Un lujo para los sumisos que tienes sus amos xolo yo."
1601,95,2023-10-16,5,865,"Le sugerí a mi chica la idea de probarla y le entusiasmó la idea.Es fácil de poner, solo tener un poco de cuidado al poner el cierre para no pellizcar la piel.Es ligera y cómoda, la sensación de llevarla es una pasada. Y a ella le encanta verla puesta.No molesta al cabo de las horas, como máximo hemos probado 5h y sin problema.Lo único que abulta un poco debajo de la ropa."
1602,95,2023-09-28,5,1084,"Después de algunos contratiempos, ya hemos podido empezar a disfrutar de ella.Es bastante cómoda una vez la ajustas como es debido. Si bien se nota bastante depende del tipo de ropa que lleves puesta.Dato a tener en cuenta, en mi caso ha sido el grosor ya que queda bastante ajustado en lo que a diámetro y de ahí la gran dificultad. Me ha resultado estrecha.En cuanto a sensaciones cuando te viene la elección puedes notar esa presión que no te deja avanzar, ideal.A mi pareja le da un morro tremendo que la lleve puesta y goza mucho cuando le doy la llave del candado.Como recomendación ir probando con pocos pasadores hasta ajustar en función del tamaño y los pliegues que se os formen cada uno lo tiene que tener en cuenta"
1622,147,2023-08-29,5,1429,"Pro anal - progresivo me ha parecido fantástico. Un tacto suave y agradable. Cómodo de utilizar en ambos sexos, súper placentero y el ritmo del vibrador... te atrapa hasta la explosión final. La verdad fue una buena recomendación de la dependienta de Valencia. ¡Muchas gracias!"
1623,147,2023-07-26,5,796,"Está muy bien. Cómodo y muy satisfactorio como complemento durante el sexo vaginal con mi pareja en la postura a ""cuatro patas"".Me llevé además el desinfectante en spray que me recomendó la chica de la tienda para limpiarlo después de su uso, y después de un minuto o dos de dejarlo actuar, aclararlo con agua.Muy recomendable, un gustazo."
1667,101,2023-12-21,4,166,"Lo compramos en el fuck friday y nos ha gustado. El tacto está muy bien y la vibración y sus niveles están geniales.Muy flexible y por ponerle un pero se lava bien, pero el secado no es el mejor."
1668,101,2023-10-17,5,1609,Ideal y mejor que la descripción. Recomendable ❤️❤️❤️❤️❤️❤️
1669,101,2023-08-29,5,1580,"Pues yo lo recomiendo un montón. El precio es inmejorable para tener un primer encuentro o preliminar con el sexo anal. Es un genial abre caminosEs flexible por lo que se puede hacer doble penetración sin que sea especialmente incómodo....Se le pegan un poquito las pelusillas (como en la foto) pero bueno, chorro de agua antes y yaEn cuanto al servicio técnico, de 10. Tuve un pequeño fallo con el tema de las pilas, creyendo que no funcionaba y era que no las estaba poniendo bien (tienen que ir protegidas con un plastiquito)"
1670,101,2023-08-27,5,606,"El mejor juguete para iniciarse en el sexo anal.Con el tiempo se queda pequeño y pasa a un segundo plano, pero para empezar es el indicado."
1671,101,2023-08-07,5,542,"Muy bueno, ideal para el inicio de sexo anal, buena variación de vibraciones, ideal para empezar el juego."
1672,101,2023-07-30,5,1224,"La verdad que era lo que esperaba. Me ha gustado el tamaño, pero para un futuro buscaré uno más grande. Lo más TOP es que lo hemos podido usar poniéndolo con el Arnés sexual universal de amantis y el dildo LIZO 2.0, obteniéndo gran placer por partida doble ;). Ver foto adjunta."
1958,104,2023-12-12,5,882,"Menuda pasada de juguete. Tanto en solitario como en pareja da muchísimo juego. Como ya han comentan algunos, introducir la parte gruesa puede resultar un poco complicado (aunque con paciencia y lubricante, todo se consigue), sin embargo, una vez dentro, no es nada molesto. Para el pegging es genial, la parte frontal estimula el clítoris de mi chica con cada arremetida y por supuesto, también tiene estimulación vaginal.En solitario o como parte de juego en pareja, cuando la lleva el chico, se puede colocar hacia atrás lo que da el aspecto de una cola, y con cada movimiento (por ejemplo, mientras andas por casa o mientras limpias) te estimula bastante.En resumen, es una compra muy recomendable tanto si quieres divertirte solo/a como en pareja"
1959,104,2023-08-17,5,735,"Absolutamente increíble. Lo compré hace ya bastante tiempo y ha sido uno de los juguetes más usados con un amigo. Le encanta que lo use con el, y yo lo disfruto muchísimo."
1960,104,2023-07-30,5,1224,"Cuesta meter la parte gruesa pero es un juguete muy divertido. Quizá falta que sea más largo para algunas posturas. Silicona muy suave y de muy buena calidad. Precio más elevado que otros juguetes, pero merece la pena."
1992,107,2023-07-22,5,284,Juguete muy práctico para ella pero sobre todo para el
1993,108,2023-08-23,5,899,"Es muy suave, la vibración va desde agradable hasta potente, y las bolitas tienen el tamaño ideal para disfrutar cada una de ellas. Me encanta tanto sola como en pareja..."
2018,109,2023-12-23,5,292,"La calidad es buena, nos ha gustado mucho y se puede ajustar a la medida que desees."
2019,109,2023-11-25,5,1335,"Queda muy bonito en el cuerpo y su material es genial, parece cuero de verdad! De momento no he probado la inmovilización, pero por ahora me encanta el ajuste y el material!"
2025,110,2023-09-07,4,327,"Sujeta muy bien pero es un poco rollo cada vez que hay que ponérselo, debería ser más sencillo. Y a mi pareja le molesta los aros de abajo, cuando se lo pone, a mi no."
2026,110,2023-07-17,5,1499,"Sin duda, el mejor arnés, y hemos probado unos cuantos.Firme, que es lo importante, y no molesta.El aspecto muy bueno, al dar sensación de ""poder"".Lo recomiendo."
2028,323,2023-10-24,3,537,"Le falta sutileza. Aunque tiene muchos modos de funcionamiento, tiene una vibración muy brusca.No ha gustado a su usuaria."
2029,112,2023-12-26,3,865,"Estos kits de plug anales vienen muy bien para iniciarse en el sexo anal e ir dilatando el ano poco a poco.Con lubricante y unos movimientos suaves se introducen muy bien.El más pequeño una vez que estás iniciando o iniciada igual se te queda pequeño, pero para iniciarse viene bien.El mediano pienso que debería tener la base un poquito más grande. Corres el riesgo que se introduzca entero en el ano.Para el grande igual necesitas tener un poco de experiencia en el sexo anal, pero con lubricante y paciencia acabará entrando y tendrás una buena dilatación para otros juguetes o tener sexo anal con quien te apetezca.Lo que menos me gusta es el brillante que después de un tiempo acaba desprendiéndose. El material con los que están hechos tampoco creo que sea el más adecuado."
2031,113,2023-09-07,5,438,"Este producto es sensacional, amantis nunca desepciona con sus productos."
2032,113,2023-08-14,2,18,"La verdad es que no es lo que me esperaba, quiza sin en lugar de conejito llevara succionador.....pero bueno se puede utilizar"
2033,114,2024-01-12,5,531,La verdad es que parece algo pequeño de tamaño pero luego es muy cómodo. Ideal para penetraciones más moderadas!!
2034,114,2024-01-11,5,866,"Nos ha encantado, especialmente porque tiene prácticamente mi mismo tamaño y mi mujer dice que es como tenerme por duplicado. Un exitazo"
2035,114,2023-11-10,5,305,"Lo cierto es que parece grande pero luego entra hasta el fondo. El tacto es rugoso y dá un aspecto muy realista. Vale para poner en arnés, muy práctico para evitar tener que sostenerlo mientras lo introduces. Importante lubricar muy bien para evitar desgarros. Al finalizar limpiar con agua jabonosa para retirar posibles restos organicos. La ventosa ayuda a no clavarse cuando te lo pones con el arnés."
2036,114,2023-11-09,5,593,"Un taco muy suave, se pega muy bien a cualquier superficie, una gran compra"
2037,114,2023-10-22,5,774,yo mi experiencia es con guantes de latex blancos y me encanta su tamaño su tacto y su diámetro es perfecto para chupar y masturbarlo y anal es una delicia me lo compre por probar y es mi tercero ya estoy muy contento con el
2038,114,2023-10-14,5,899,"Mr. Klein, es fantástico, el tacto es muy agradable, la ventosa no falla, y el tamaño es ideal, no tiene olor. Nosotros lo usamos para entrar por la puerta de atrás y al principio asusta pero después es un encanto.Siguiente paso, probarlo con un arnés..."
2039,114,2023-09-24,5,1486,"Perfecto tamaño y textura para sexo anal, soy hombre.Fijándolo en el suelo y frente a un espejo, provoca una estimulación añadida en la masturbación impresionante."
2040,114,2023-09-19,5,596,"Al principio parecía que el tamaño era pequeño, pero hay que reconocer que es justo lo que buscábamos para iniciar en doble penetración."
2041,114,2023-08-26,4,42,Perfecto la longitud (un poco más largo no estaria mal) y el diámetro pero la ventosa es muy poco potente y se desengancha muy rápido.
2042,114,2023-08-13,5,321,"De momento es la mejor compra calidad-precio. Es muy suave pero firme a la vez, la ventosa es muy resistente y se adhiere casi a cualquier superficie lisa."
2043,114,2023-08-11,5,597,"Mi mujer y yo practicamos pegging desde hace tiempo. Tenemos varios juguetes pero un día mi mujer me pidió un pene realista. Quería sentir tener un ""pene"" con todas las características posible.Compramos este y la verdad es que ha sido un acierto. A mí me gustó lo que vi desde que se lo puso y a ella también. Es de un tacto muy agradable, no es nada rígido, lo que le da más sensación de realista, y sin embargo es firme a la hora de penetrarte. se adapta perfectamente a los arneses que tenemos. Alguien con mucha experiencia puede entender que le faltan algunos centímetros de largo. No es mi caso. De grosor, está muy bien pero no es para principiantes.Un acierto"
2044,114,2023-07-30,5,304,Muy bien elaborado y muy realista. Tiene un tamaño perfecto y da mucho juego
2045,114,2023-07-23,5,1611,"Era una mañana por Madrid cuando empezó a diluviar... Mi grupo de amigas me siguió hasta una de las tiendas amantis para esperar a que dejara de llover un poco pero... era una encerrona para darme un capricho y comprarme esta maravilla! Mi pareja y yo lo compramos junto a un arnés precioso negro de amantis. Las empleadas nos atendieron amablemente y nos ayudaron a escoger el dildo que mejor se adaptaba a ambas ya que era nuestro primer arnès. He de decir que el tamaño es ideal, realista y la ventos funciona de maravilla sobre cualquier superficie. Como consejo y no solo para este juguete os diré que lo limpieis muy bien antes y después de su uso ya que el material del que esta hecho tiene tendencia a recoger pelusilla y polvo que no le hace nada bien; mantener vuestros juguetes bien guardados!"
2075,14,2023-07-25,5,766,Lo compré en negro y en rojo y son realmente bonitos. Aprovechamos la oferta que había pero ha valido la pena mucho! Son muy comodos de colocar y no molestan nada ni se cae.
2076,117,2024-01-08,5,531,Me encanta cómo le queda este body a Rosa.. una foto Preciosa!! Te queda de maravilla
2077,117,2024-01-04,5,477,"Muy bonito y queda genial puesto , es elástico y se adapta muy bien ajustándose a cada curva y estilizando el cuerpo, ideal para sorprender a tu pareja !!!"
2078,117,2023-12-18,5,36,"Compre este body de ""rebote"" cuando estaba añadiendo a la cesta otro. Me llamó la atención la cantidad de buenas reseñas que tenía y dije... porque no? Otro para la colección! Menos mal que me decidí a cogerle porque es muy muy cómodo y queda de infarto agudizando las curvas de cualquier mujer"
2079,117,2023-11-11,5,324,"Nos decidimos en comprar este body para alegrar los encuentros con mi pareja. Nos ha gustado mucho a los dos, hace su función y el precio està muy bien. sin duda una buena compra."
2080,117,2023-08-24,5,826,"Un body de cuerpo entero, a un precio inmejorable y que le queda muy sexy a mi mujer. Se ha sentido genial con esta lencería. De talla única pero le queda perfecto (usa una M)"
2102,389,2023-08-13,5,1701,"Anillo muy elástico suave y bonito, cumple perfectamente su función, la estética de los pinchitos queda muy bien, le dan un aspecto más agresivo al miembro, rollo collar de perro malo, ja, ja.Cuidado con las medias porque en la web hay una imagen en la que parece que su diámetro interior sea de 12mm y no es así, el diámetro interior es de 29mm."
2103,119,2023-08-29,5,103,"Es mi primer arnés y va genial! La tela vaquera es agradable, la forma del arnés queda sexy, y es bastante cómodo! El dildo que he utilizado se aguanta bienLo recomiendo, buena relación calidad precio!!"
2104,119,2023-07-28,5,1497,Súper cómodo y fácil de ajustar. Lo combinamos con Avatar doble.
2142,231,2023-12-10,2,438,"Estéticamente es muy bonito. El packaging incluye una bolsa de tela, aunque es pequeña para este vibrador. Los motores de vibración son potentes y variados. Lamentablemente en mi caso no me resulta nada cómodo para penetración lo que me limita bastante su uso. Una lastima porque el anterior de esta misma marca era fantástico."
2143,232,2023-11-01,4,102,"Ideal para sexo anal... La misma composición que el bacanal pero mas concentrado... No le doy 5 estrellas porque prefiero la textura del bacanal normal, pero al igual que este cumple su función lubricante y dilatadora (no adormece la zona! ) muy recomendable!"
2144,232,2023-09-19,5,596,"Ideal para practicar sexo anal, cumple su función perfectamente y no es muy pringoso."
2145,232,2023-09-12,5,1693,"Es fantástico, he probado también el de desliz pero no sé lejos lubrica como este. En esta ocasión he comprado el tamaño grande para que nos falte para nuestros juegos."
2146,232,2023-07-21,5,1210,"Es bastante mejor que el desliz. Más pegajoso, como es lógico, pero aunque cuesta el doble, vale la pena."
2147,232,2023-07-07,5,1241,Lo adquirimos asesorados por la vendedora de Amantis en Bcn y desde entonces no usamos otro para cualquier tipo de práctica (no solo la anal). Nos encanta. Lubrica y hasta hidrata. Fantástico!!
2170,126,2024-01-13,5,1074,"La compré para mi pareja y nos encanta! Los barrotes permiten una sensación de semi-libertad al poder transpirar la piel sin tener que retirar la jaula, lo que la hace mas cómoda (o eso me dicen!). Es fácil de poner uno solo y cómoda de llevar. Muy recomendable"
2171,126,2023-10-16,5,865,"La compramos después de probar la de plástico porque al principio daba reparo el aro metálico, por si era demasiado opresivo o luego costaba quitarlo.Nada más lejos, la primera vez cuesta pero con un poco de lubricante entra sin problema.Nosotros compramos el tamaño grande, creo que es el más recomendable para que sea más fácil de poner y quitar.Comparada con la de plástico, la metálica resulta más cómoda. Eso sí también es más pesada.Quizás el hecho de que sea más pesada mantiene más relajado el pene.Si tienes dudas entre la metálica o la de plástico, sin duda la metálica."
2172,126,2023-09-25,5,1830,"Ideal para juegos de pareja: mi novio siempre me pone la jaula durante sus viajes de trabajo de dos o tres días para que le espere con todas las ganas del mundo (no me parece recomendablellevarlo puesto mucho más tiempo). También útil para hacer las labores de casa: ""hasta que no termines la colada, cuelgues el cuadro en la pared y bajes la basura no esperes que te lo quite"".Se puede complementar con otro tipo de candados que amplían los juegos: un candado de numeración de 3 dígitos supone una media hora probando números para abrirlo. Uno de 4 dígitos da para aprender matemáticas si te dan como pista para quitarlo uno de los dígitos y/o su posición en la clave.Lo importante es entregar la llave a quien sabe jugar."
2179,127,2024-01-05,5,718,"Una cuerda muy larga y suave tengo la de 20m y la verdad que da para mucho , fácil de deshacer nudos y resistente"
2180,127,2023-10-18,5,1197,"muy útiles, el rosa precioso, resistentes y de buen tamaño"
2181,127,2023-10-01,5,606,Me las recomendaron por calidad y precio. Y tiene buena pinta. Pille para empezar 10 metros
2182,127,2023-08-29,4,103,"Me gustan mucho estas cuerdas, tanto el color (me compre el lila claro) como el tacto (muy suave)! Van muy bien para iniciarse en el mundo del bondage y practicar nudos. Las recomiendo!"
2183,127,2023-08-27,5,220,"Compramos dos cuerdas de 10 metros y fue totalmente un acierto.Nuestra elección fueron las de color rosa, y quizás ahora elegiríamos las negras."
2184,127,2023-08-24,5,198,"Buen precio y el material está muy bien, la verdad que estamos contentos con la compra."
2185,127,2023-08-18,5,451,Tienen buena calidad. El material es muy suave y resistente.
2186,127,2023-08-02,5,1066,"Cuerda perfecta para iniciar, es muy suave a la piel lo que da mucho juego lo que quieras hacer con tu pareja sin que se haga daño y pudiendo disfrutar lo dos de una sesión intensa."
2187,127,2023-08-02,5,684,"Textura suave, buen grosor y largo. Perfecto para iniciarse o seguir iniciándose en el maravilloso arte del Shibari."
2188,127,2023-07-25,5,766,es super simple peor realmente necesario! compré la negra y nos encantó!
2189,127,2023-07-21,5,1746,Para iniciar con cuerdas está bastante bien. Pille la de 10 m para empezar y me gustó bastante. Y encima te.lo envuelven en una forma discreta.
2241,129,2023-11-13,5,606,"Fantástico,mi mujer está encantada para cuando jugamos de una tercera persona mientras ella me hace otras cosas, grosor perfecto, se le echa en falta algún centímetro. La ventosa bien, la funda de amantis lo mancho, no entendemos motivo"
2242,129,2023-06-11,5,911,"Buen tacto, muy buena ventosa, de primeras el grosor asusta, pero después de usar otros antes y acabar con éste, uno se acaba acostumbrando."
2264,209,2024-01-04,5,477,"Me encanta es muy original y atrevido , sexy y sensual a la vez , se adapta muy bien al cuerpo, ideal para despertar pasiones en tu pareja ."
2265,209,2023-09-03,5,422,"Te hace sentir tan sexy!!!Los hilos son más gorditos que las medias normales, así que no se rompen tan fácilmente."
2287,133,2023-11-22,5,1673,Ha proporcionado gran placer de una manera larga y continuada. Muy recomendable.
2288,133,2023-10-26,5,718,"Me ha gustado un montón. Al principio si que es verdad que me imaginaba notar mucho más el movimiento como durante más ""recorrido"", pero cuando te haces a él es una maravilla!!!!! Que haga el movimiento hace que no tengas que moverte apenas y que tenga vibración separada me parece súper acertado. Recomendado 100%"
2289,163,2023-12-18,4,36,"Tenía un antojo especial con este doby por la estética del tipo ""ligero"" pero de todos los que tengo es el que menos cómodo me resulta pues la zona que hace de liga es menos elástica"
2290,163,2023-12-06,5,346,Queda precioso! Para que vean como le queda a mi mujer
2291,163,2023-10-15,5,1388,"ME ALEGRO DE HABERME ATREVIDO A COMPRARLO, CUANDO ME LO PUSE ME GUSTÓ MÁS QUE SU PRECIO.CUIDADO CON ANILLOS, UÑAS, RECOMIENDO QUITARSELO TIPO COMO LOS PANTYS, CUIDADOSAMENTE. YO LO CUELGO EN UNA PERCHA Y ASI NO SE ME ENREDA NI SE DAÑA EL CALADO EN EL ARMARIO.DA MUCHA TALLA. ADECUADO PARA INTERIORES Y TAMBIÉN PARA LUCIR BAJO LA ROPA DE SALIR, TE SIENTES UNA DIOSA DE LA SENSUALIDAD"
2336,193,2024-01-13,5,1371,"Muy buen body, de gran calidad. Se adapta a todas las formas, incluso a cuerpos grandes. 100% recomendable"
2337,160,2023-10-21,5,346,"Tiene un buen material y es de muy buena calidad, lo recomiendo muchísimo, aprovecha si está de oferta, créeme lo vale"
2345,109,2023-10-12,5,606,Pensé que no sería de mi agrado pero al revés me gustó bastante de tamaño y de fuerza de la bala. Se puede llevar a cualquier lugar porque es pequeñin
2382,145,2023-12-06,5,594,Queda espectacular.Es muy sexy el conjunto y está a muy buen precio.
2383,145,2023-11-28,5,766,Me encanta como queda y a mi pareja también. Llevábamos tiempo buscando alguna cosita así más de lencería diferente para algunas ocasiones y aprovechamos la oferta de esta y que maravilla!El tacto es muy agradable tambien!
2384,145,2023-08-08,4,609,"Es muy bonito y sexy. Uso una 42/44 y es verdad que queda apretado y hay que tener un poco de cuidado al ponerlo y quitarlo, pero todo bien."
2397,189,2023-09-03,5,422,"Mejor de lo esperado. Pensé que haría falta estar en forma, y no es necesario. Un poco de ayuda para subirte y cuando estas colgada, estás bastante cómoda. La puerta limita posiciones, pero es adaptarte. Tenemos que probar posturas, pero de momento, lo recomiendo!"
2428,198,2023-07-29,5,588,"Añado fotos que el otro dia no me dejaba,muy recomendables con la forma que tienen entran super bien mi mujer no era muy partidaria de anal y con este juguetito ya va por wl tamaño medio y le encanta, el grande por nuestra experiencia todavia falta un poquito para poderlo meter, pero aparte de bonitos y super sexy puesto todo super bien embalado con su bolsita cada uno para que no se rocen, genial"
2429,198,2023-07-05,5,1413,"Aparte de bonitos, muy muy suaves y deslizantes, nos estamos iniciando en el mundo anal, y con un poco de lubricante se silicona como nos recomenda la chica de la tienda en la primera intentona en de tamaño pequeño entro con una facilidad tremenda, a mi mujer le gusto mucho y da mucho morbo verlo puesto con el brillantito ahi ....recomendado"
2462,187,2023-09-05,5,241,"Me encanta este body, su rejilla es bastante original y sienta que te mueres (soy bajita y jamona y lo que mola precisamente de los trajes de rejilla es que se ajustan a toda clase de curvas...¡mola!)"
2465,347,2023-10-29,5,1464,"Me parece brutal. Después de varios meses, el placer sigue siendo igual. Como dicen algunos usuarios, con un poco más de longitud no tendría rivales. Bajo mi punto de vista, hay que tener un poco de paciencia a la hora de su limpieza. Por lo demás, no te lo pienses; no te va a defraudar y los orgasmos están asegurados."
2466,347,2023-09-04,5,48,"Brutal!! Orgasmos hiperreales y además fácil de limpiar. He probado otros pero como éste ninguno. Si estáis pensando en haceros con uno de estos elegid este, no os arrepentiréis."
2477,236,2023-11-18,5,13,Son una pasada de placer exagerado y fortalecer perine
2480,159,2023-08-16,5,1474,"Escandalosamente satisfactoria. Un placer hacer ejercicios con ella, además de engrosar y alargar mi polla he llegado a correrme en ella."
2485,534,2023-09-13,5,58,"Muy comodo y sexy, me lo puse junto con la FOXTAIL, plug anal cola de zorro para darle una sorpresa a mi marido y le encantó"
2486,534,2023-08-24,5,826,Un body sexy y que le queda genial a mi mujer y de precio de oferta.
2713,16,2024-01-04,5,346,"La verdad esque es un gran producto, desde luego cumple con todas las expectativas. Lo recomiendo más que el que tiene vibración pero eso es una opinión mia, no tiene por que"
2714,16,2024-01-01,5,812,"Siempre quise conocer sobre la estimulación anal y con ella la prostatica y este juguete me propicio, una más que satisfactoria, experiencia. Lo recomiendo mejor en compañía y manteniendo relaciones."
2715,16,2023-10-14,5,899,"Se lo regalé a mi chico y fue un acierto, da bastante juego, es suficientemente rígido para hacer su función y no es demasiado grueso, para principiantes ideal, lo usa en solitario para explorar y estimularse y también en pareja, ya que se queda colocadito donde debe y no se va a ningún sitio..."
2856,166,2024-01-16,5,812,Se lo regalé a mi chico por Navidad y fue un acierto!
2860,167,2024-01-05,3,718,Es un lubricante muy bueno pero en mi opinión hay mejores ya que este se seca muy rápido
2861,167,2023-12-18,5,36,"Ya conocia las monodosis porque suele ser un detalle recurrente de amantis en las cajas de mis pedidos. Me decidí a comprarlos porque me parece súper práctico y cómodo para tener a mano casi en cualquier sitio: neceser de viaje, la mochila del trabajo, dejar alguno en casa de mi novio... un detalle con alguna amiga y que de paso lo pruebe... son finitos y discretos pues el tamaño y estética es tipo al de las toallitas íntimas."
2862,167,2023-11-25,5,322,"Me la regalan con cada pedido y la verdad que tienen un tacto suave y agradable, nada pegajoso y muy limpio."
2873,183,2023-12-26,5,219,"Ya es la segunda que compro, la primera, tras muchas alegrías, un día en uso, después de un par de bombeos, empezamos a notar un silbidito que venía de dentro de la vagina de una de mis parejas, después de reírnos por la escena, la sacamos con cuidado y encontramos el dichoso agujerito.Anduvo mucho tiempo agotada, y al fin que la pillé disponible, pude suplirla para mi colección de indispensables.Una herramienta maravillosa para la doble penetración, sin duda, la bolita metálica de su interior hace un gran favor en cada embestida"
2874,183,2023-12-04,5,277,"Hemos probado este juguete y la experiencia ha sido una pasada, hemos ido jugando por dentro de la vagina hasta encontrar la zona que más placer ofreciese y ahí ir hinchando y deshinchándo la esfera hasta provocar la mayor excitación… muy recomendable para explorar el placer de la vagina."
2875,171,2024-01-04,5,164,Más gordito de lo que esperábamos y con una textura muy agradable. La ventosa funciona muy bien y a mi pareja le encanta.
2876,171,2023-12-26,5,1084,"Lo compre para dar una sorpresa a mi pareja y le encantó, Jaja hasta le puso nombre. Es un muy buen complemento para los buenos momentos íntimos"
2877,171,2023-12-06,5,852,"Una nueva experiencia, al tener esa curvatura da en el punto exacto. A mi me ha gustado mucho en longitud y ancho. La ventosa se adhiere muy bien y si lo usas en combinación con estimulación del clitoris es una pasada.Muy contenta con mi compra y lo uso con otros juguetes que tengo."
2878,171,2023-10-27,5,922,"Este juguete es perfecto para la estimulación del pon G, con su curvatura y estrías roza esa zona que tanto le gusta a las mujeres y las lleva al orgasmo, a mi chica le encanta cuando lo uso con ella y cuando ella lo utiliza a solas, buen tamaño, de adhiere bien con la ventosa y fácil de limpiar, 100% recomendado."
2879,171,2023-10-26,5,926,"Este dildo es lo máximo a mi esposa le fascina y mas por la curvatura que tiene que toca su punto G, es flexible, cómodo, de buen tamaño y fácil de limpiar, 100% recomendado."
2925,218,2023-09-07,5,1658,Cuanto más las uso más me gusta. Se puede tensar y destensar rápidamente según se quiera dar un poco más de libertad o bloquear todo tipo de movimiento. Los agarres no dejan marca y es tan practico tenerlo listo debajo del colchón que me parece un producto de 10.
2926,218,2023-08-24,5,1240,"Agarres muy cómodos. No deja marca ninguna e inmoviliza perfectamente. Se coloca muy rápido en la cama. La mía es de 1,5 y es perfecta.Se deja oculto bajo el colchon sin problemas."
2927,218,2023-07-29,5,588,"Recomendado nosotros lo compramos para jugar y la verdad que genial se adapta perfecto a nuestra cama de 150x200, lo guardas debajo del colchon y no se nota y esta preparado para cualquier ocasion ponerse a jugar en 1 minuto sin montaje, las muñequeras y tobilleras perfectas no rozan son suaves , para unas noches de diversion y pasion con tu pareja son perfectas muy morbosas, buena compra"
2928,218,2023-07-26,5,335,"Está muy bien, fácil de usar. La experiencia ha sido muy gratificante"
3003,178,2023-11-05,5,887,"No hay palabras para describir las sensaciones, el gustazo y los placeres de este juguete. Hay tantas formas de jugar como bolas tiene. No dudéis en adquirirlo."
3097,240,2023-11-30,5,892,"El artículo cumple perfectamente su función, es sencillo de instalar y utilizar, excelente relación calidad precio, el material es suave, sin duda lo recomendaría. Fundamental para unos buenos y cuidados preparativos."
3098,240,2023-10-16,5,103,"Mejor imposible!Al ser romo y liso hace que no sea nada agresivo, hay que ir con cuidado con la presión y la temperatura (agua templadita mejor) y cuando creas que ya estás limpi@ esperar un poco más por que a veces se sigue quedando agua dentro y pueden haber sorpresas!Con 10-15 mins es suficiente para estar tranquil@ un buen rato…!"
3099,240,2023-09-12,5,868,"Producto muy util, mejor que la pera, bastante pequeñito para lo que te imaginas."
3100,240,2023-08-26,5,42,"Fantástico, llega muy profundo y entra y sale muy fácil"
3132,266,2023-10-27,5,102,"Arnés muy comodo y fácil de usar.... Hemos probado con los dildos glup!, light my fire y alguno más y se adapta de maravilla. Ideal para iniciarte en el mundo del pegging."
3140,134,2024-01-07,5,346,"Es una pasada! Mi mujer disfruta un montón y le da mucho placer, el tamaño bastante bueno! Es increíble como hace que se corra a mi mujer"
