,ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL,amenities,anal,BDSM,femenino,masculino,juguetes,lenceria,muebles
194,194,AVATAR LEONARDO,dildo de proporciones perfectas,"tras presentaros al gran aplaudido avatar uasap y al super exitoso avatar doni, nuestra tecnica de silicona de doble capa, adquiere ahora nueva forma para crear a leonardo, el nuevo avatar de diseño y tamaño, simplemente p-e-r-f-e-c-t-o.asi como lo lees, como si hubiese sido moldeado y esculpido por el mismisimo leonardo da vinci, como el mas bello de los penes. sus equilibrados 19cm de largo total y sus 4cm de ancho definen la armonia hecha dildo. con su toque justo de estrias, testiculos en su punto y un glande de notable pero refinada presencia, hacen de este pene de proporciones aureas, el mas deseado del imperio.ademas, tal y como viene siendo en toda su familia avatar, leonardo, esta creado en una unica pieza sin juntas ni rebordes, increiblemente suave al tacto y con un milimetrado equilibrio entre flexibilidad y firmeza.por supuesto, semejante belleza viene rematada por una ventosa de sujecion (para incluirla en tu arnes favorito) y fijacion (para adherirla en cualquier superficie lisa de tu entorno, incluida la pared del baño ya que es 100% sumergible).en tu intimidad, llamale leo, llamale nardo… pero jamas tendras dildo mas imperioso. con el, sin duda, descubriras el secreto de la sonrisa de la mona lisa.","Dildo realistaMaterial: 100% Silicona de grado médico. Doble densidadMedidas: 19cm de largo total (14cm insertables) y 4cm de diámetroCompletamente sumergibleVentosa de sujeciónCompatible con arnés universalColor: caucásico o negroLimpieza y conservación: Recomendamos el uso de tu lubricante con base de agua favorito para cualquier tipo de juego sexual y obtener así, la mejor experiencia. No olvides lavar siempre tus juguetes después de cada uso, con un limpiador específico, como nuestro spray limpiador Limpín. Te recomendamos mantener los juguetes separados entre sí, en un lugar seguro y seco. Puedes utilizar nuestras bolsas de terciopelo en diferentes tamaños. ",https://www.amantis.net/avatar-leonardo-dildo-proporciones-perfectas/,False,False,True,True,False,True,True,False
195,195,AVATAR CABALLERO 2 – Dildo Realista de 2 densidades,,"¿buscas placer con un toque tierno? ¡aqui llega el ""avatar caballero 2""! imagina un amante perfecto: fuerte por dentro, pero con un exterior suave y esponjoso que te hara derretir. este galan de doble densidad es todo lo que soñaste: realista, flexible, y listo para complacerte con una penetracion suave y amorosa.versatilidad y sensacion unica gracias a su revolucionaria estructura de doble densidad, sentiras una firmeza irresistible envuelta en una suavidad que te cautivara. su ventosa te da libertad para explorar en todas las posiciones y superficies. ¿y que tal en un arnes para un juego mas travieso? el esta listo para todo."," que te Enloquecerán:Doble Sensación: Firme por dentro, ultra suave por fuera.Material: Silicona de alta calidad, segura y seductora.Dimensiones: Perfectamente diseñado para tu placer máximo.Color: Escoge tu favorito y empieza la aventura.Juegos Variados: Ideal para manos libres o con arneses.Cuidados Fáciles para Noches Inolvidables: Límpialo fácilmente y úsalo con nuestro lubricante ""Desliz!"" a base de agua. Prepárate para una experiencia que superará todas tus fantasías.Un Pequeño Secreto: Si te gustan más firmes, dale una oportunidad a nuestro ""AVATAR CABALLERO"" original. Mismo encanto, doble intensidad.AVATAR CABALLERO 2: Suavidad y fuerza en un solo amante. ¿Te atreves a descubrirlo? Ver características y medidasDildo realísticoMaterial: silicona de grado médico de doble densidadDimensiones: 20,5 cm longitud total (14,5 cm insertables) / 3,9 cm diámetroVentosa de fijaciónApto para arneses de anillasColor: caucásicoAviso: la esponjosidad puede variar según la tanda de fabricación.Limpieza y conservación: Limpiar correctamente antes y después de cada uso (con jabón neutro y/o bactericida tipo Límpín). Usar con lubricante de base acuosa. Guardar en una bolsa de tela transpirable, alejado de la luz solar directa y de manera individual. Los juguetes sexuales no deben almacenarse nunca en contacto con otros. ",https://www.amantis.net/avatar-caballero-2-un-galan-esponjoso/,False,False,True,False,False,False,True,False
197,197,CICLONE,kit de 3 plugs anales ondulados con vibración,"¿ardes de curiosidad por indagar en el mundo anal pero no sabes muy bien por donde empezar?este set de 3 plugs anales de amantis con vibracion y de diferentes tamaños es justo lo que necesitas para explorar este ilimitado universo.firmes y flexibles a la vez, estriados pero muy suaves, con ventosa en su base para adherirse a superficies lisas y con vibracion mediante una bala extraible y recargable (potencia maxima y sumergible) son p-e-r-f-e-c-t-o-s para principiantes o exigentes iniciados en los juegos anales, que te permitiran ir progresivamente avanzando a un ritmo propio y/o jugar sin cesar con sus 9 patrones de frecuencia.ciclone es tu set progresivo de plugs anales con ventosa y con vibracion con el que podras recurrir a juegos de dilatacion, insercion o mantenerlos puestos mientras penetras (o te penetran) por todo orifico que libre quede.",":Set con 3 plugs anales de distintos tamaños con ventosaMaterial: Plugs de Silicona médica, bala vibradora de ABSBala extraíbleMedidas:Plug pequeño: Largo: 110 mm. Diámetro: 10 mm en su punta; 30 mm de diámetro máximo; 2.5 mm en el tramo final; 51 mm en su basePlug mediano: Largo: 124 mm. Diámetro: 10 mm en su punta; 33 mm de diámetro máximo; 2.5 mm en el tramo final; 55 mm en su basePlug grande: Largo: 142 mm. Diámetro: 10 mm en su punta; 38 mm de diámetro máximo; 2.5 mm en el tramo final; 59 mm en su baseRecargable Incluye cable USB y estuche rígidoVibración: 9 patronesSumergible IPX 7Color: negroLimpieza y conservación:Recordamos que el uso de lubricante es imprescindible para cualquier práctica anal (siempre con base de agua al utilizar juguetes de silicona). No olvides lavar tus juguetes antes y después de cada uso, con un limpiador específico con acción desinfectante y bactericida, como nuestro spray limpiador Limpín. Todos los juguetes deben estar separados entre sí, en un lugar fresco y seco; para ello puedes utilizar nuestras bolsas de terciopelo en diferentes tamaños. ",https://www.amantis.net/ciclone-set-3-plugs-anales-estriados-vibracion/,False,True,False,False,False,True,True,False
198,198,FLOWER,pequeño plug de dilatación con flor decorativa,"si quieres disfrutar de la vida y de todos los placeres que esta te brinda, asegurate de llevar esta flor en tu trasero. unete al flower power y vete descubriendo las delicias anales a tu ritmo, dejandote llevar, ascendiendo a un maravilloso plano donde el placer lo invade todo. su peso y su material metalico es un perfecto transmisor de temperatura, enfrialo con unos hielos o calientalos en agua templada a tu gustoeste plug progresivo tiene el tamaño perfecto para adaptarse a todos los gustos, y su textura ultra lisa desliza como pocos con unas gotitas de tu lubricante anal de confianza.pasate a formar parte del flower power y dejate invadir por el amor y el placer. “todo lo que sientes es todo lo que importa, porque todo lo que importa esta hecho de lo que sientes” marelin thornton.",Tamaño moderado L:8cm Max Dia.: 2.8cmPeso 55gIncluye bolsita de satén para su conservación.Limpiar antes y después de cada uso con agua templada y jabón o con Limpín Bactericida ,https://www.amantis.net/flower-pequeno-plug-dilatacion-flor-decorativa/,True,True,False,False,False,True,True,False
199,199,TAi,"plug tailandés, suave estimulación anal con ventosa","para aquellxs que quieren iniciarse en el placer anal, en amantis hemos traido este dildo de nuestra nueva linea black line, con la forma (y ventajas) de unas bolas tailandesas y la comodidad de uso de un dildo gracias a su base con ventosa. lo primero que sorprende es su tacto, fabricado con una sedosa y gustosa silicona que le proporcionan una flexibilidad ideal para que el juguete se mueva contigo una vez colocado, pero tambien la rigidez justa para poder manejarlo con decision. solo con tocarlo, ya te entran ganas de comenzar a jugar con el.el secreto de este super juguete que te traemos, es su forma. consta de 5 bolas que van aumentando de diametro de manera progresiva, con un pequeño curvado en la punta para que puedas llegar y estimular todos los rincones que se te ocurran solo girandolo sobre si mismo. y como pensamos en todo, cuenta con una super ventosa adherente, colocalo en una superficie lisa y activa tu modo “manos libres”. ¡tu decides como quieres usarlo!utilizalo siempre con un lubricante de base acuosa como desliz!anal. para disfrutar al maximo de tu lindo culito y de todo el placer que te puede llegar a dar este fantastico dildo.","100% Silicona suaveDisponible en negro y fucsiaLimpiar antes y después de cada uso con Limpín, limpiador bactericida para juguetes.Diámetro de las bolas: desde 1cm hasta 3cmLongitud insertable: 8cmColores: Negro y Rosa  ",https://www.amantis.net/tai-plug-tailandes-suave-estimulacion-anal-ventosa/,True,True,False,True,False,True,True,False
200,200,IDYLLIC BOY,plug anal remoto supremo,"ha llegado el momento de dar la bienvenida al nuevo idolo de la familia idyllic: mas audaz, mas imponente, y definitivamente mas placentero. este vibrador es la llave maestra para unas expediciones anales de ensueño, de esas que no querras que terminen jamas…imagina una caricia tan suave que despierta cada rincon de tu ser, enfocandose en esa zona tan olvidada y a la vez tan llena de posibilidades. con su diseño ergonomico y su textura sedosa, este plug se convierte en tu complice perfecto para explorar las profundidades con la mayor comodidad.su estructura flexible y su silueta tipo huevo aseguran un ajuste ideal dentro de ti, prometiendo llevar tus momentos de placer a nuevas alturas con sus vibraciones potentes y profundamente estimulantes. ideal para los aventureros del punto p, se convertira en tu billete para explorar el extasis.con dos motores robustos y 10 programas de vibracion a elegir, las posibilidades de exploracion anal se vuelven infinitas, capaces de satisfacer incluso a los mas exigentes. la curvatura de su base no solo asegura un ajuste seguro, sino que tambien intensifica las sensaciones en el perineo. y cuando creas que has sentido todo, activa la funcion turbo para una explosion de placer sin precedentes.perfecto para juegos solitarios o acompañados, el mando a distancia invita a una experiencia ""manos libres"" absolutamente liberadora. no escatimes en lubricante a base de agua y preparate para disfrutar sin limites de este juguete pensado para tu deleite ininterrumpido ;)"," Estrella:Plug anal vibratorio con control remotoDos motores de fuerza titánicaMaterial: Silicona premium (plug) y ABS (mando)Opciones de vibración: 10 programas + Modo TURBO devastadorResistente a salpicadurasDimensiones generosas: 	Base (zona perineal): 8,5 cmAltura total: 14 cm (11 cm dedicados al placer)Ancho variable: 1 - 4 cm (zona penetrable)Mando: 7 cm de largo x 4 cm de anchoRecargables: Plug con cable USB, Mando con batería CR2032Mando con alcance de 10 metrosColores: Elegante Negro o Misterioso Púrpura.Para una experiencia suave y segura, recuerda utilizar tu lubricante a base de agua favorito. Mantén tu IDYLLIC BOY limpio y listo para la acción con nuestro limpiador especial Limpín. Guarda tus juguetes separados, en un lugar seguro y seco, idealmente en nuestras bolsas de terciopelo. ",https://www.amantis.net/idyllic-boy-grosso-plug-anal-distancia-mas-intenso/,True,True,False,False,False,True,True,False
201,201,INTIMICHIC,rehabilitador de suelo pélvico ii,"ofrece un tratamiento totalmente natural basado en la realizacion de ejercicios de kegel, desarrollados por el dr. arnold kegel, que son una serie de contracciones y relajaciones vaginales con el objetivo de fortalecee el musculo pubococcigeo (pc) y el grupo de musculos del suelo pelvico mediante el aumento gradual de pesos.ahora bien… ¿que significa esto? este grupo de bolas chinas te van a permitir mejorar la elasticidad y la fuerza muscular de tu vagina, y de todos los musculos que la acompañan. esto supone que puedes corregir y prevenir perdidas de orina, aumentar el riego sanguineo que circula en tus genitales,fantastico pero… ¿como lo uso? solo tendras que llevarlas puestas 15-20 minutos diarios*. introduce primero la bola unica, que tiene el menor peso. ¡ojo! mientras la lleves puesta tienes que estar en movimiento, si te quedas sentada en una silla, o tumbada, tus musculos no se ejercitaran. el peso de la bola china hara que caiga, y tus musculos se contraeran involuntariamente (o de manera voluntaria si lo haces conscientemente) entorno a ella. cuando puedas reter y mantener con comodidad esta bola sera el momento de pasar a la siguiente, y cuando consigas mantener la tercera el proceso habra terminado.y yo… ¿las necesito? las bolas chinas estan indicadas para tratardebilitamiento del suelo pelvico.incontinencia urinaria de esfuerzo.perdida de sensibilidad en las relaciones sexuales.postparto.sintomas menopausicos.prevencion de los efectos del debilitamiento del suelo pelvico.¿que pasa si no trato un debilitamiento del suelo pelvico? el debilitamiento del suelo pelvico suele dar estos sintomas:la incontinencia urinaria; perdida involuntaria de la orina sin control del llenado y vaciado de la vejiga urinaria existiendo a veces un fuerte deseo de orinar.prolapso genital; descenso de los organos pelvicos por debajo de la posicion normal hacia la vagina provocando la sensacion de un “bulto” a nivel de genitales externos y que habitualmente se acompaña de trastornos locales.dolor pelvico, sensacion de dolor en la vejiga o en la uretraalteraciones e incomodidad en las relaciones sexuales.no olvides acompañarlo con tu lubricante a base de agua preferido, como desliz!, y limpiarlo antes y despues de cada uso con agua tibia y jabon neutro, o un jabon bactericida como limpin.pon tu suelo pelvico en forma de manera sencilla y eficaz. la caja contiene:intimichic pelvis health ii entrenador 100% silicona medica tamaño 1: 34mm x 120 mm peso 60 grintimichic pelvis health ii entrenador 100% silicona medica tamaño 2: 34 mm x 168 mm peso 120 grintimichic pelvis health ii entrenador 100% silicona medica tamaño 3: 35mm x 175 mm peso 115grbolsita de saten para guardarlasinstrucciones de uso en español, ingles, aleman, frances, italiano y portugues* exceder el tiempo recomendado para la realizacion de los ejercicios puede provocar fatiga muscular.",,https://www.amantis.net/intimichic-rehabilitador-suelo-pelvico-ii/,True,False,False,True,False,False,True,True
202,202,LUNA BEADS mini de LELO,sistema de pequeñas bolas chinas,"¡noticion! el genuino y aclamado sistema de bolas chinas luna beads de la prestigiosa marca sueca lelo® ya esta disponible en un tamaño-mini.ideales para chicas jovenes que no han sido mamas, o para conductos vaginales especialmente estrechos, reducidos o con diu que no desean perderse los beneficios de este invento milenario adaptado a los nuevos tiempos. ya lo sabes: un suelo pelvico femenino bien tonificado es sinonimo de salud en general y de mayor sensibilidad y control orgasmico en particular… entre otras muchas bondades que seguro que ya conoces.cuatro mini-bolas (29mm de diametro) en dos colores distintos y una pieza de silicona higienica donde poder ir fijandolas en etapas avanzadas del entrenamiento, segun pasen los meses, son su originalidad mas aplaudida. puedes convertirlas del modelo “bola-unica” al de “bolas-clasicas” (y con distintos pesos) segun avances en tu entrenamiento*.un sistema de bolas chinas luna beads mini progresivo y tremendamente eficaz que permite adaptar el esfuerzo a tu tono muscular y a su ritmo de respuesta a los ejercicios (+ peso y + bolas = + esfuerzo pelvico). dos mini-bolas mas ligeras (2x28g) y otras dos mas pesadas (2x37gr). el sistema de estas luna beads mini de lelo® permite realizar tus ejercicios pelvicos de la forma mas progresiva posible. comienza tu experiencia empleando tan solo una de las bolas mas ligeras (la del cordon) y ve aumentando de manera progresiva conforme avancen los meses**.un suelo pelvico bien tonificado y todos sus beneficios de salud y sexuales te estan esperando siempre que las uses en movimiento, de forma progresiva y siendo constante* (como en todo ejercicio muscular). ya no tienes excusa para no atender tu suelo pelvico***, pequeña: orgasmos mas intensos y expansivos, mas conciencia de tu espacio vaginal y sus posibilidades, mejor recuperacion post-parto, menos posibilidades se sufrir incontinencia de esfuerzo, y mucho mas…¿te las llevas, o es que prefieres a sus hermanas mayores?(*) consulta manual de instrucciones. (**) en ejercicios avanzados, podras combinar sus pesos obteniendo un efecto dinamico mas completo.",,https://www.amantis.net/luna-beads-mini-lelo-sistema-pequenas-bolas-chinas/,False,False,False,True,False,False,True,False
203,203,BolasBen_Wametálicas,edición 50 sombras de grey,"el rubor del movimiento constante de las silver balls… su peso hacia abajo dentro de mi, masajeandome internamente y haciendome sentir que deseo… deseo sexo… ohh la sensacion es exquisita...     inspiradas en la novela de erika leonard, os presentamos dos bolas plateadas, diseñadas para tonificar y estrechar eficazmente los musculos del suelo pelvico y asi proporcionar un aumento del placer durante los juegos.    recomendado para usuarios con cierta experiencia, cada bola esta pulida y dotada de un peso concreto, estimulando tus puntos internos para un uso discreto en solitario mientras las llevas o para aumentar las sensaciones durante los juegos con tu amante.","   • Suaves, frescas y sólidas para sensaciones amplificadas    • Pesadas, recomendables para usuarios avanzados    • Aumentan el control y la intensidad orgásmica    • Contorneadas, para aumentar su inserción    • Cordón reforzado para hacerlo seguro    • Fáciles de limpiar    • Peso de cada bola 29grs.    • Diámetro 2.7 cm    • Incluye la bolsita de satén exclusiva de 50 Sombras de GreyDimensiones 21,59 cm x 10,2 cm Materiales Metal  ",https://www.amantis.net/bolas-ben-wa-metalicas-edicion-50-sombras-grey/,False,False,False,False,False,False,True,False
204,204,Bolas Metálicas anales,,"compuesto de una serie de bolas plateadas metalicas, y un cordel que las une nos encontramos ante un estimulador erotico de mutiples posibilidades. siendo la zona anal altamente erogena, son las bolas un juego  muy recomendable para quien se inicia en estas estimulantes practicas. han de introducirse las bolas poco a poco, para luego tirar del cordel con ayuda de la anilla. el momento mas apropiado es el de la llegada del orgasmo, sea este por masturbacion o penetracion, y es seguro que el placer se vera multiplicado. no esperes mas e iniciate en estos divertidos juegos... anales. te recomendamos utilizar algun lubricante, tambien disponible en nuestra tienda.30cm de cuerda con 4 bolas de 2cm separadas entre si por aproximadamente 3.5cm.",,https://www.amantis.net/bolas-metalicas-anales/,True,True,True,False,False,True,True,False
208,208,KONTXA,doble anilla con vibrador para testículos,"imagina que durante el coito añadimos otras sensaciones que potenciaran el placer hasta el infinito, imagina una descarga de cosquillas en los testiculos durante el coito. kontxa es una doble anilla con un funda vibradora incorporada para que tus testiculos sean mimados y atendidos como se merecen. siente su potente vibracion durante el coito y cambia de ritmos para ayudarte en el proceso de control eyaculatorio. sus fuertes vibraciones ayudan a despistar la tension eyaculatoria desviando la atencion y ayudandote en el proceso de autocontrol para correrte justo cuando desees. ademas las anillas ejercen presion en el pene, aumentando la sensacion de control y aportando fuerza y brio sacando el mayor potencial de tus sesiones amatorias.calzate kontxa y con sus vibraciones sentiras las mejores de las cosquillas en tus testiculos, una sensacion nueva y maravillosa. dispone de 9 patrones de diferentes ritmos de vibracion los encargados de hacerte gozar esta maravillosa sensacion.la funda viene unida a una doble anilla y su vibracion sera transmitida a lo largo del tronco del pene de manera que si lo usamos durante el coito, la persona penetrada tambien podra sentir las vibraciones. la anilla tiene doble funcion, una sera sujetar la funda para que nos queden las manos libres y la segunda, como todas las anillas que se colocan en la base del pene, que se potencie y alargue la ereccion.el diseño de la funda tiene la forma de la parte de abajo de una mariposa, las dos alas cubriran completamente tus preciados testiculos y la parte del medio, que acaba en punta, te estimulara suavemente el perineo, la zona que esta entre los testiculos y el origen de tus erecciones.esta parte que sobresale de la funda es un excelente masturbador de clitoris, podria ser una minilengua que se mueve sutilmente que hara que el clitoris flipe en colores. si tienes una compañera de aventuras sexuales y amorosas no dudes en compartir sus vibraciones con los genitales de ella mientras lo tienes tu puesto, flipareis con tales sensaciones nuevas que se os escaparan los orgasmos.kontxa tambien tiene mando a distancia, por lo que este juguete tambien podra salir a visitar mundo y no solo quedarse en su cajon, atrevete a salir a algun lugar comun y elevar tus niveles de excitacion previos a tener contacto con el dueño o dueña del mando.y ahora que sabes todo esto... ¿quieres hacerlos vibrar?","Doble anilla para pene con funda vibradora incorporada. Material: silicona (tacto aterciopelado) y ABS (acrilonitrilo butadieno estireno)Medidas: 9,5 cm x 7,6cmVibración: 9 modosRecargable (cable USB incluido)mando a distancia - no necesita cargaSumergible IPX7Color: negro Totalmente silencioso.Cómo se utiliza la doble anilla con vibrador para testículos KONTXAAntes de utilizar este juguete has de asegurarte que está bien colocado, para que no nos cause ninguna molestia y nos corte el rollo. Para ello, primero de todo aplica sobre tu pene algún lubricante de base de agua como Desliz! para que el tema resbale y se más fácil la colocación. Introduce tu pene por la primera anilla, nos referimos a la que está en la parte superior, una vez el pene se encuentre en esta posición pasa los testículos por detrás de la anilla que está en horizontal.KONTXA solo tiene un botón, por lo que es un juguete de fácil manejo para cuando se presenten posturas complejas. Para encenderlo tendrás que mantenerlo apretado durante dos segundos , después de activar la vibración, se puede variar la velocidad de cada patrón de vibración.Antes de empezar tocando el pene, puedes empezar estimulando otra gran fuerte de placer que son tus testículos. De esta manera podrás despertar progresiva y lentamente tu deseo.Una vez hayas entrado en un estado de excitación puedes utilizar pasar este juguete por la vulva de tu compi y que estas dos zonas se froten pudiendo así compartir la vibración en ambos genitales, puedes jugar a penetrar a tu compi y cuando estés fuera compartir las vibraciones en sus genitales.No olvides limpiar antes y después de usarlo con agua tibia y un jabón neutro, o un jabón bactericida como Limpín. Sécalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo en una de nuestras bolsas de satén. ",https://www.amantis.net/kontxa-anilla-vibrador-testiculos/,False,False,False,True,False,True,True,False
209,209,PASSION PUMP,bomba de succión automática de amantis,"en un mundo en constante evolucion tecnologica, tanto las personas como los objetos que nos rodean se adaptan y avanzan. passion pump encarna a la perfeccion esta progresion, siendo una bomba de succion automatica de alta calidad diseñada para quienes buscan la ultima tecnologia en placer. equipada con una interfaz sencilla de 3 botones y una pantalla electronica, permite un control total sobre el tiempo de uso, las funciones de succion, la presion del vacio y el nivel de bateria.lo que realmente distingue a passion pump son sus 4 modos de presion predeterminados que automatizan completamente el proceso, proporcionando una experiencia casi manos libres. aunque, para aquellos que prefieren ajustar manualmente la presion y el vacio, esta opcion permanece disponible.su tubo, de 20 cm de largo y 6 cm de ancho, es ideal para observar los avances en tiempo real, prometiendo no solo un aumento en tamaño, sino tambien en vigor. para una experiencia optima, se recomienda usar un lubricante a base de agua, y colocar una  anilla como esta en la base para prolongar la ereccion.","Incluye bomba de succión automática e instrucciones.4 modos de succión preestablecidos.Recargable, con cable USB incluido. Recomendaciones: Utiliza tu lubricante a base de agua favorito para potenciar tu experiencia sexual. Es vital limpiar tus juguetes después de cada uso con productos específicos, como nuestro spray limpiador ""Limpín"". Para una conservación óptima, guarda tus juguetes separados en un lugar seguro y seco, idealmente en nuestras bolsas de satén disponibles en varios tamaños.Color:Bomba de vacío: Negro y Transparente.Material:Funda: Silicona médica. Tubo y panel de control: ABS. Medidas:Longitud total: 28 cm. Tubo: 20 cm de largo x 6 cm de diámetro. ",https://www.amantis.net/passion-pump-bomba-succion-automatica-amantis/,True,False,False,False,False,False,True,False
210,210,HOOP,3 anillos para el pene con diferente elasticidad,"en amantis tenemos todo tipo de accesorios para facilitaros una vida sexual mas divertida, consciente y saludable.los anillos para el pene se colocan en diferentes posiciones, y en cada una de estas la anilla cumple una determinada funcion. las hay de diferentes tamaños y en esas podemos elegir la que mas se adecue a nuestra anatomia. sin embargo, hoop nos trae otra caracteristica que no es el tamaño en su pack de tres; se trata de la dureza. con hoop no has de preocuparte por el tamaño de la anilla, ya que tendras tres anillas con diferentes durezas, de mas flexible a mas rigida.las tienes en tres colores: la transparente es completamente elastica y, por ello, aprieta menos, la azul es algo intermedio, mientras que la negra es bastante rigida. gracias a esta variedad en el mismo pack, podremos elegir que cantidad de presion queremos aplicar en nuestro pene. la presion ejercera la mayor o menor intensidad que queramos conseguir, y asi podremos encontrar la sensacion perfecta.las tres anillas podemos colocarlas tanto en el tronco del pene como en el glande y encima de los testiculos:si queremos retrasar la eyaculacion y alargar el placer, el sitio donde deberemos colocarla sera por encima de los testiculos, erotizando esta zona y consiguiendo una mayor sensibilidad en esta zona.si por el contrario queremos aumentar la sensibilidad, podremos colocarla en el glande.si tu objetivo es mantener la ereccion por mas tiempo y acompañar un proceso de disfuncion erectil, la anilla nos ayudara si la colocamos en la base del pene. ademas, colocandola en el tronco conseguiremos un engrosamiento del mismo.","Anillos para el penePack de tres unidadesDiferente rango de rigidezMaterial: TPESin ftalatosDiámetro: 3,5 cmSumergibleCómo se utilizan los el anillos para el pene HOOPPara utilizar esta anilla es recomendable esperar a tener una erección y para su fácil inserción es recomendable que utilices algún lubricante de agua como Desliz!Es importante que el anillo se adecue al tamaño de tu pene para que haga su función correctamente y no apriete más de lo debido.¿Cómo saber si es un tamaño adecuado para mí?Calcula el diámetro de tu pene o del conjunto de tu pene y testículos.Réstale 3 mm para que la anilla quede prieta. La anilla debe presionar pero ¡no apretarte hasta el desmayo! Asegura que una vez colocada te cabe un dedo estirando la goma.Colócala con el pene semierecto y lubricanteÚsala máximo 20-25 minutos y no te quedes dormido con ella. ",https://www.amantis.net/hoop-3-anillos-para-el-pene-con-diferente-elasticidad/,False,False,False,False,False,False,True,False
211,211,VEO_VEO,3 anillos para el pene que brillan en la oscuridad,"veo-veo es un conjunto de tres anillos para el pene diseñados para proporcionar una experiencia inigualable. fabricados con silicona medica biocompatible, estos anillos blancos tienen un efecto fluorescente que hara que brilles en los momentos mas intimos. con tres tamaños diferentes, podras elegir el que mejor se adapte a ti o incluso utilizarlos en combinaciones diversas.ventajas:versatil: tres tamaños diferentes para diversas combinaciones.seguro: fabricado con silicona medica biocompatible, perfecto para todo tipo de pieles.divertido y emocionante: el efecto fluorescente añade un toque de aventura en la oscuridad.facil de limpiar: simplemente enjuaga con agua tibia y jabon neutro.duradero: material robusto y resistente que garantiza una larga vida util.instrucciones de uso:selecciona el anillo que mejor se adapte a tu tamaño.aplicale un poco de lubricante a base de agua para una experiencia mas comoda.coloca el anillo en la base del pene o en la combinacion que prefieras.disfruta del efecto fluorescente en ambientes oscuros para una experiencia unica.contenido del paquete:1 anillo de 44mm1 anillo de 48mm1 anillo de 52mmeleva tus momentos intimos con veo-veo, los anillos para el pene que añadiran un toque brillante a tus noches.","Materiales Principales: Silicona médica de grado biocompatiblePeso del Anillo 1: 4gPeso del Anillo 2: 6gPeso del Anillo 3: 10gTamaño del Anillo 1: 44mm de diámetroTamaño del Anillo 2: 48mm de diámetroTamaño del Anillo 3: 52mm de diámetroColor: Blanco con efecto fluorescenteBrillan en la Oscuridad: SíMultiusos: Puede ser colocado en diversas partes del peneHipoalergénico: SíResistente al Agua: SíLibre de Ftalatos: SíPrecauciones:Utiliza solo lubricantes a base de agua.No utilizar si tienes irritaciones o lesiones en la zona genital.No usar más de 25minutos.Si experimentas incomodidad o dolor, retira el anillo inmediatamente y consulta a un médico. ",https://www.amantis.net/veo-veo-3-anillos-para-el-pene-que-brillan-en-la-oscuridad/,True,False,False,False,False,False,True,False
212,212,TUNNING,funda estimuladora,"una idea sencilla y economica pero que, una vez vestida en el pene, lo engrandece y enriquece y aplica una suave caricia dactilar justo ahi donde la anatomia masculina no llega. y es que su proposito no es exclusivamente el de incrementar las sensaciones de ella; gracias a su ajustada funda, sentiras una presion sobre la base del pene que te proporcionara mayor control sobre tu miembro y ayudara a retrasar la eyaculacion, tanto por la propia presion como por la distraccion que esta generara sobre ti, haciendote estallar justo cuando mas lo desees con una potencia inaudita. asi es...fabricada en tpr, un material sin olores, alergias ni malos rollos, esta funda es flexible, adaptable y pensada para disfrutar de tu vida apasionada un poquito mas todavia. blandita, flexible y con micropuntos de caricia, es un basico amantico, una golosina totalmente irresistible.","Longitud de la funda de presión: 6.5 cmDiámetro elástico de 3.5 cm a 6 cmDedo estimulador de 4.5 cm y 2 cm de diámetroFabricado en TPR, material flexible y seguroDildo no incluidoSumergible, para limpiarla usa un limpiador bactericida tipo LimpínDisponible en color púrpura, rosa, negro o transparente ",https://www.amantis.net/tunning-funda-estimuladora/,False,False,False,False,True,False,True,False
213,213,Arnés sexual DUCHESS,clasista por naturaleza.,"duchess es el arnes universal y ajustable que te permitira tomar las riendas del juego sexual. coloca el dildo que desees a traves de la anilla metalica superior y disfruta, a la vez que haces disfrutar a tu pareja, de unas embestidas inolvidables. ademas, el sistema de doble anilla esta diseñado para permitir la doble penetracion. introduce tu miembro en la anilla inferior y vuestro dildo favorito en la superior. dile a tu chica que se agarre, porque vienen curvas y, ala… ¡a disfrutar! recuerda que su diseño tambien te permite cambiar las dos anillas por una unica (no incluida) si es que prefieres utilizarlo de esta forma.fabricado en un material suave y comodo que imita la piel pero que ¡no contiene ningun trazo animal! asi que, veganxs: ¡este es vuestro nuevo mejor amigo! disfruta de la elegancia y sofisticacion de la piel vegana. ajusta las correas sobre tus muslos y fundete con el arnes “the duchess”, tan agradable y sensual que no querras quitartelo... recomendaciones de limpieza y conservacion: la limpieza de este tipo de productos es muy sencilla, tan solo has de pasarle un paño humedo a las correas y anillas y dejarlo secar al aire. si lo prefieres, tambien puedes utilizar las toallitas desechables pjur que evita la fijacion de olores corporales en tus juguetes y desinfecta para dar larga vida a los aliados de tu placer.","El envase contiene: arnés universal y ajustable + 2 anillas metálicas con broches de velcro· Medidas: arnés ajustable hasta 162.5cm de cintura y anillas: 5cm diámetro (grande) + 3.75cm diámetro (pequeña) · Peso: 260 gr· Material: Poliuretano, poliéster y libre de níquel · Resistencia al agua: 100% resistente al agua· Tipo de uso: penetración única (dildo) o doble (dildo + pene) · Para él/ella: sí (unisex) · Color: Negro ",https://www.amantis.net/arnes-sexual-duchess-clasista-naturaleza/,False,False,True,True,False,True,True,False
