ID_,PRODUCT_,SLOGAN_,DESCRIPTION_,CHARACTERISTICS_,URL,ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL,amenities,anal,BDSM,femenino,masculino,juguetes,lenceria,muebles
,,,,,,324,SUAVIBRA,masajeador de pene con bala vibradora,"¿quieres una manga masturbadora blandita y esponjosa pero que tambien vibre? equilicua, aqui te traemos a tu masturbador para pene, un aliado que cumple con varias cosas que muchas personas con pene buscan y desean.suavibra es una manga masturbadora para pene de silicona medica blandita y ultra suave pero muy resistente. las paredes de este masturbador son mas estrechas a las que normalmente acostumbran las mangas masturbadoras clasicas para pene.al tener un agujero tambien mas pequeño la friccion sera mayor, ademas el cilindro donde introduciras tu pene esta lleno de pequeños relieves que bailaran con la piel que rodea el tronco de tu pene.ademas, suavibra tiene dos agujeros, uno por el que introduciras tu pene y ademas, otro en el que podras introducir una bala vibradora que transmitira toda la vibracion de manera indirecta a toda la manga. esta bala es una bala clasica con cargador de iman y nueve patrones de vibracion, tres intensidades y cuatro combinaciones vibratorias.la bala no viene insertada en el juguete, si no que es extraible, esto nos da muchisimas posibilidades de uso, desde usar la manga sin vibracion hasta que otra persona use la bala, o que la vibracion se traspase a otros genitales mientras le damos uso.","Medidas: 14,4cm x 8,9cm x 6,4cmMaterial: silicona + abs9 modos de vibraciónTipo de carga: mediante cable USB (incluido)Sumergible IPX7Color: Rojo y blancoComo se utiliza el masajeador de pene SUAVIBRASUAVIBRA es un estimulador de los genitales masculinos que podrás utilizar de diversas maneras, en solitario o en compañía.Si lo utilizas en pareja SUAVIBRA se convertirá en un amigo que podréis sacar a pasear de vez en cuando y funcionará como un potenciador del placer y dinamizador de las relaciones. Se nos ocurre que puedes combinarlo con una penetración anal o parahacer un jugoso petting de toda la vida, pero esta vez tu compi se gozará también la vibración. También, si lo usas en solitario, lo podrás combinar un masajeador prostático.Para colocarlo, te recomendamos que esperes a tener una erección, lubrica generosamente con algún lubricante de agua como Desliz! Te recomendamos que lo laves antes y después con nuestro jabón bactericida Limpín, lo seques bien y lo mantengas alejado de otros juguetes, por ejemplo en una de nuestras bolsas de satén. ",https://www.amantis.net/suavibra-masajeador-de-pene-con-bala-vibradora/,False,False,False,False,False,True,True,False
,,,,,,469,KINK,arnés de cuerpo,"seduccion y audacia se fusionan en la exclusiva coleccion amantis. el body-arnes kink, una obra maestra del deseo, promete transformar tus momentos intimos en un escenario de fantasia y pasion. con su diseño provocativo y materiales selectos, cada detalle invita a explorar los limites del placer."," Sensuales:Toque de Elegancia Prohibida: Confeccionado en piel sintética de lujo, perfecto para los más conscientes y audaces. Las tachuelas y hebillas metálicas añaden un matiz de rebelión y sofisticación.Diseño que Despierta Deseo: La estructura de dos piezas se une magistralmente en la cintura, moldeando y resaltando tus curvas de manera insinuante. Las correas acarician y realzan tus pechos, guiando la mirada hacia una gargantilla con una argolla metálica, símbolo de una elegancia atrevida.Sensualidad al Tacto: El interior, tan suave como la seda, garantiza un contacto placentero con la piel, elevando cada caricia a una experiencia de puro deleite. Las correas ajustables en la parte inferior abrazan y realzan los glúteos, dejando tus secretos más íntimos al descubierto para no interrumpir el juego de la seducción.Talla Única, Seducción Garantizada: Su diseño adaptable promete un ajuste perfecto, moldeando y destacando la figura de manera espectacular.Experiencia Prometida: Este body-arnés no es solo una prenda, es un pasaporte al mundo del éxtasis. Diseñado para resistir los juegos más atrevidos y embriagadores, promete encender las llamas de la pasión y llevar tus fantasías a nuevos horizontes.Ideal Para:Quienes buscan explorar el erotismo con estilo y audacia.Parejas deseosas de añadir un toque explosivo y sensual a sus encuentros.Regalar una experiencia única y memorable.Materiales: Piel sintética, Metal (apto para veganos) Talla: Única, ajustable ",https://www.amantis.net/kink-arnes-de-cuerpo/,False,False,False,False,False,False,True,False
,,,,,,329,DELICATESSEN anal,bolas tailandesas de silicona,"esta delicatessen anal tiene una puntita curvada muy juguetona que hara derretirse del gusto a los culos mas temerosos.ve poco a poco y, cuando te hayas familiarizado con ella, introduce un poco mas y descubre su cuerpo flexible y ligeramente blandito que se ira abriendo paso por tu lado mas oscuro.su silicona de grado medico se adaptara a tu interior en cualquier postura. tira de su anilla en el momento del orgasmo para abrir nuevos mundos de placer."," Tira analMaterial: silicona de grado médicoMedidas:Largo: 23 cm (18 cm penetrables)Diámetro de cada bola: 2.1 cm; 2.7 cm; 2.8 cm; 3 cm; 3.2 cm100% sumergibleEl ano no se lubrica de manera natural, no te olvides de añadir un lubricante a base de agua a tu cesta de la compra para disfrutar prácticas anales. No olvides lavar siempre tus juguetes después de cada uso con un limpiador específico, como nuestro spray limpiador Limpín. Mantén tus juguetes separados entre sí, en un lugar seguro y seco. Puedes utilizar nuestra bolsa de satén en tamaño XL. ",https://www.amantis.net/delicatessen-anal-bolas-tailandesas-de-silicona/,False,True,False,False,False,False,True,False
,,,,,,394,FORTWO,vibrador con mando a distancia,"fortwo te abraza en su totalidad, una cucharita en toda regla. fortwo es un juguete tipo c. ¿que significa esto? que es un vibrador diseñado para que se adapte anatomicamente a la forma de tu vulva y estimule de manera simultanea tanto el exterior como el interior de toda tu genitalidad. ademas, este tipo de juguetes, por su forma y su intencionado tamaño pequeño en uno de sus extremos, son compatibles con la penetracion.tiene dos extremos, uno compuesto por una base con una pequeña montañita que se posara sobre tu clitoris, y la otra movible y ajustable con opcion a introducirla, dejarla fuera o estimular tu perineo.ademas, fortwo tiene un diseño flexible, ergonomico y que mantiene la forma gracias a su estructura interna, lo que permite infinidad de juegos.fortwo cuenta con 9 patrones de vibracion y es un vibrador con mando a distancia. gracias a la parte exterior fina y ergonomica se situara discretamente en tus braguitas para poder salir de paseo y jugar a tener orgasmos en espacios publicos que te introduciran en el morbo del disimulo. ¿te llevas a fortwo de paseo o te lleva el de paseo a ti?","Medidas: 11,2 cm x 3,6 cm x 2 cm Material: silicona + ABS 9 modos de vibración Tipo de carga: mediante cable USB (incluido) Sumergible IPX7 Color: Fucsia y morado Recomendaciones de uso, limpieza y almacenaje: Uso: utilizar un lubricante a base de agua (nuestra recomendación: Desliz!) Limpieza: limpiador antibacteriano Limpín (en su defecto: agua y jabón neutro) Almacenaje: en su propia caja o en una bolsa individual, pero siempre separado de otros juguetes.Cómo se utiliza FORTWO, vibrador con mando a distanciaFORTWO se puede utilizar de diversas maneras gracias a la flexibilidad de su tronco. Podrás doblarlo todo lo que quieras haciendo el ángulo más estrecho o amplio en función de la posición en la que quieras poner tu juguete. El uso más clásico sería comenzar colocando la parte externa del juguete sobre tu monte de Venus, y una vez sientas que tu vulva está despierta, puedes probar a introducir el otro extremo en el interior de tu conducto vaginal. Puedes ir introduciendo a FORTWO poco a poco y jugando con el ángulo para ir encontrando diferentes sensaciones. Cuanto más lo curves, más cerca estarás de encontrarte con tu punto G. Es de fácil manejo, pues solo tiene un botón con el que podrás dirigir las intensidades del abrazo que tu vulva recibirá.Con pulsación larga encenderás el juguete, lo sabrás porque se encenderá una luz. Con pulsación corta FORTWO empezará a vibrar y empezarás a retorcerte. Recuerda que también puedes hacer otras combinaciones ano-vulva, o compartirlo con otros genitales, como introducir uno de los extremos en otra vulva o ano. No olvides acompañarlo con tu lubricante a base de agua preferido, como Desliz!, y limpiarlo antes y después de cada uso con agua tibia y un jabón neutro, o un jabón bactericida como Limpín. Sécalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo en una de nuestras bolsas de satén. ",https://www.amantis.net/fortwo-vibrador-con-mando-a-distancia/,False,False,False,True,False,True,True,False
,,,,,,573,YOLO MANOLO el dildo gigante definitivo,,"sabemos que en amantis contamos con un publico muy voraz. y que en ocasiones debemos paliar su ansia de forma extrema y definitiva. por eso hemos creado a yolo manolo, el super dildo realistico que te dejara sin palabras y mas que satisfecho si o si.con sus 32cm de longitud, ofrece un glande rosaceo y delicioso, perfilado suavemente para facilitar su insercion inicial y sus 25cm de tronco insertables quedan sugerentemente abordados por sus multiples venas y tendones que haran de esos 7,5cm de grosor un festin de hiper realismo extremo y de los que hay que sentir ¡al menos una vez en la vida!y por supuesto, nuestro yolo manolo, viene acompañado en su base por una gran ventosa que permitira que lo adhieras a cualquier superficie lisa, ya sea en vertical, posicionandolo en el suelo o en una mesa… o en horizontal, pudiendo ser anclado en las paredes o incluso en la nevera… su material tpe, sin juntas ni rebordes, te encantara por su suavidad al tacto y equilibrio entre flexibilidad y firmeza.ya esta, no espereis mas, voraces y hambrientos, reclamad ya vuestro yolo manolo.porque en amantis tenemos muy claro que ¡you only live once!","Material: TPE (material seguro con el cuerpo)Medidas: 32cm de largo total (25cm insertables) y 7,5cm de diámetro máximo, 6cm en la puntaCompletamente sumergibleVentosa de sujeción para superficies lisasColor: CaucásicoLimpieza y conservación:       No olvides acompañarlo con tu lubricante a base de agua preferido, como Desliz! Agua, y limpiarlo antes y después de cada uso con agua tibia y jabón neutro, o un jabón bactericida como Limpín. Guarda tus juguetes alejados de la luz solar directa y de manera individual (no deben almacenarse nunca en contacto con otros). ",https://www.amantis.net/yolo-manolo-el-dildo-gigante-definitivo/,False,False,False,True,False,True,True,False
,,,,,,539,AMASSA HOT,masajeador de pene con vibración y efecto calor,"nunca fue tan cierto lo de que el tamaño no importa… sea cual sea, este vibrador para pene hara de tus sesiones masturbatorias algo increible.su silueta, con su forma abierta y flexible, se adaptara a ti y su suave recubriento de silicona te proporcionara un tacto de lo mas agradable.no te aburriras probando cada uno de los 10 programas de vibracion con los que este juguete amasara tu miembro. y si quieres alcanzar una sensacion mas calida, activa la funcion de calor… acabaras sudando de placer ;). utilizalo en solitario o en compañia, simplemente deja volar tu imaginacion y esta delicia hara el resto.aplica una buena cantidad de lubricante a base de agua, relajate y desliza tu pene para disfrutar de un masaje que te dejara sin aliento. es tan ligero y manejable que se convertira en una extension de tu mano. solo podras sentir el placer y el calor de sus potentes vibraciones recorriendo cada parte de tu miembro mas preciado.imposible resistirse al contoneo de esta silueta.","Vibración: 10 programas.Función de calor inteligente: (Hasta 42ºC)Uso sencillo: 2 botones y pantalla LED que se ilumina.Sumergible IPX6 (resistente a chorros de agua de alta presión)Material: Silicona suave y ABS.Flexible: Se adapta a casi todos los tamaños de pene.Silencioso: Sonido por debajo de 50 decibelios.Medidas: 14 cm de largo x 6 cm de ancho.Peso: 192 gramosRecargable: Cable USB incluido (Batería de iones de litio). 150 min de carga - 100 min de uso continuado.Color: Negro y Rojo.Utiliza tu lubricante con base de agua favorito para cualquier tipo de juego sexual y obtener así, la mejor experiencia. No olvides lavar siempre tus juguetes después de cada uso, con un limpiador específico, como nuestro spray limpiador Limpín. Mantén tus juguetes separados entre sí, en un lugar seguro y seco. Puedes utilizar nuestras bolsas de terciopelo en diferentes tamaños. ",https://www.amantis.net/amassa-hot-masajeador-pene-vibracion-efecto-calor/,True,False,False,False,False,True,True,False
,,,,,,572,SIDI camisón sexy,"elegancia, comodidad y seducción","¿buscas sentirte sexy sin sacrificar la comodidad? descubre el lujo y la sensualidad envueltos en la comodidad incomparable del camison sidi.experiencia de lujo sin costurassidi redefine la elegancia y la comodidad con su diseño sin costuras. hecho con materiales de alta calidad, este camison no solo resalta tus curvas, sino que se siente como una segunda piel, eliminando cualquier incomodidad o rozadura.diseño versatil y ajustablesu diseño minimalista y chic te permite ajustar la prenda a tu medida. los laterales abiertos, junto con las tiras ajustables en la parte trasera y delantera, te ofrecen la libertad de decidir cuan ajustado o suelto prefieres tu camison, adaptandose perfectamente a cualquier silueta.conjunto completo para cualquier ocasionel camison sidi viene acompañado de un tanga negro a juego, creando un conjunto completo que elevara tus noches a un nuevo nivel de sensualidad.transparencia estrategicadiseñado para cautivar sin revelar demasiado, sidi tiene un nivel de transparencia que resulta irresistiblemente intrigante, pero no completamente transparente. esto permite una versatilidad asombrosa: usalo como una camiseta seductora para ocasiones publicas o como la pieza central de una noche romantica.dale un toque de sofisticacion a tus noches con el camison sidi: una prenda donde la comodidad se encuentra con la sensualidad. ¿por que elegir entre comodidad y estilo cuando puedes tener ambos?talla unica.","Vestido lenceroLaterales abiertos con tiras. Color: negroTalla: M Incluido tiras y tangaMateriales: 92% poliésterPara una mejor conservación, lavar en agua fría, a manos o en un programa delicado. No planchar, ni usar lejía.  ",https://www.amantis.net/sidi-camison-sexy-elegancia-comodidad-y-seduccion/,False,False,False,False,False,False,True,False
,,,,,,451,DUKE,arnés de pecho fetish,"el duke es un arnes de pecho masculino diseñado con elegancia y sofisticacion. fabricado con materiales veganos de alta calidad, este arnes es perfecto para aquellos que buscan un accesorio audaz, distintivo y respetuoso con el medio ambiente."," Principales:Material resistente, duradero y 100% vegano.Diseño ergonómico que se adapta cómodamente al contorno del cuerpo.Detalles en metal pulido que añaden un toque elegante.Cierre ajustable para garantizar un ajuste perfecto.Ideal para eventos, fiestas fetish o simplemente para hacer una declaración de estilo.Uso Recomendado: Adecuado para quienes desean expresarse con confianza. Perfecto para eventos especiales, fiestas fetish privadas.Instrucciones de Cuidado:Limpiar con un paño húmedo.No utilizar productos químicos abrasivos.Guardar en un lugar seco y alejado de la luz solar directa. ",https://www.amantis.net/duke-arnes-de-pecho-fetish/,False,False,True,False,True,False,False,False
,,,,,,517,COLLIE,collar con correa de cuero rosa,"para adentrarse en el maravilloso mundo del bdsm y en concreto en los juegos eroticos de esclavitud, nada mejor que este collar con correa de cuero sintetico de color rosa, complemento de sumision por excelencia. gozareis hasta aullar.la excitacion comenzara nada mas empieces a colocar el collar, pues estaras demostrando que eres tu quien tiene el control. pon a tu sumisx o esclavx a andar a cuatro patas hasta que acabe suplicandote mas y mas. la correa no solo asegurara que tu animal domestico preferido no trate de huir en cualquier momento de despiste, sino que, si este es poco obediente, podras obligarle con un fuerte tiron a obedecer como es debido.utiliza la propia correa como elemento de azote correctivo sin temor, pues tu mascota, y bien lo sabes, se excitara al sentirse dominada. este set esta compuesto por un collar fino con remaches y una anilla en d en su parte frontal, y una correa de aproximadamente un metro de largo con un pequeño mosqueton en uno de sus extremos con el que realizar el enganche facilmente. si quieres someterte a la voluntad de tu ama o amo este es el detalle que te hace falta para iniciar una inolvidable sesion de bdsm. guauuuuuuuuuuuuuuuuuuu..."," Materiales: cuero sintético, metal Medidas:  · collar: para cuellos con un contorno entre 32 y 48 cm (ajustable); anchura de 3.7 cm · correa: 1 metro de largo aprox.  ",https://www.amantis.net/collie-collar-con-correa-de-cuero-rosa/,False,False,True,False,False,False,True,False
,,,,,,518,Plug anal de bolas cromadas by amantis,,"vamos a conseguir que se te olvide contar hasta mas de cinco…. porque cinco son las bolas que contiene este plug anal de bolas cromado, y sentiras que ya no te hace falta saber mas. cinco bolas que aumentan progresivamente de tamaño para una insercion profunda, comoda, placentera y contundente.una forma de escapar de la temida rutina en la vida sexual pasa por probar materiales nuevos a los de los clasicos dildos. una muy buena opcion para novatos y veteranos es este plug metalico que proporcionara ilimitadas sensaciones y prestaciones a cada cual mejor. su material, zinc cromado, ademas de ser un material muy seguro, solido y facil de limpiar, lo protege de la corrosion, convirtiendolo en un juguete que acompañara mucho mucho tiempo a quien se deje seducir por sus incomparables encantos. ademas es un excelente conductor de la temperatura, por lo que no solo se adaptara rapidamente a tu calor corporal, si no que podras introducir en tus sesiones los juegos de frio-calor simplemente (segun apetezca) sumergiendo el juguete en agua caliente o metiendolo en la nevera o congelador.sentiras una contundencia tal que parecera que tienes en tu interior algo bastante mas grande a lo que tienes en realidad, convirtiendolo en un compañero ideal para dobles penetraciones o cuando quieras experimentar todo el placer sin una exagerada dilatacion. y aunque sabemos que ya estas convencidx seguimos porque hay mas.su empuñadura…… ayyy su empuñadura. parecida a la de los sacacorchos clasicos permite un agarre de “puño cerrado”, para tener una sensacion de poder y un control absoluto a la hora de manejarlo por las profundidades mas calidas. nos da que no va a ser solo el vino lo que vas a descorchar esta noche... ¿ verdad?disfruta de las lujuriosas sensaciones que proporcionan los juegos de entrada-salida, y un pequeño gran consejo: retira el plug bola a bola lenta y suavemente justo cuando vayas a alcanzar el orgasmo. !no te lo creeras!  ¡repetiras seguro!cinco bolas. cinco.ojala te hagan la rima.",Material: Zinc cromadoMedidas:-Longitud total: 16 cm-Longitud del asa de la empuñadura: 68 mm-Diámetro bola más pequeña: 18 mm-Diámetro bola más grande: 35 mmCompatible con toda clase de lubricantesLimpiar con productos no abrasivos ,https://www.amantis.net/plug-anal-bolas-cromadas-by-amantis/,False,True,False,True,False,True,True,False
,,,,,,551,Masajeador Prostático NUDE,,"todo lo que necesitas para hacer del masaje prostatico una autentica fiesta.nude es un masajeador ideal para los que deseais experimentar nuevas y placenteras sensaciones o los que ya habeis caido rendidos al placer de la estimulacion de vuestra prostata, a todos vosotros os gustara y mucho.fabricado en una sola pieza, suave, firme, de agradable tacto y libre de ftalatos, seguro para tu cuerpo y fascinante para tu prostata, esfinter y perineo, pues te lo estimula todo sin necesidad de vibracion, solo con el ritmo de tus propios movimientos.disfruta de un diseño estudiado, ergonomico, comodo y facil de usar que en combinacion con una masturbacion o una relacion sexual te llevara a descubrir nuevos y explosivos orgasmos. ¿te lo sigues pensando? pruebalo y dejate sorprender.solo necesitas ponerle lubricante, siempre de base agua para un buen mantenimiento del masajeador, y a divertirse. despues limpialo con agua tibia y jabon neutro o nuestro bactericida limpin para una mayor higiene.bueno para ti, bueno para tu prostata; por tu salud, por tu placer. ¡disfrutalo!","Medidas:Largo insertable: 9,5 cm.Diámetro: 2,5 cm.Material: TPR (libre de ftalatos).Manos libres.Diseño anatómico ",https://www.amantis.net/masajeador-prostatico-nude/,True,False,False,False,False,False,True,False
,,,,,,512,TOUPIE,vibrador con potente cabezal rotatorio,"si te gusta una penetracion suave pero potente, y no quieres renunciar a las delicias de la rotacion sigue leyendo porque toupie vibrara y rotara en tu interior para satisfacer todas tus fantasias.su cabezal rotatorio con suaves y flexibles lenguas de silicona lamera tu cuerpo hasta satisfacerlo. utilizalo en combinacion con tu lubricante de base acuosa preferido, como por ejemplo desliz!, y potenciaras todas las sensaciones. ademas, toupie es completamente sumergible, asi que podra bucear en tu cuerpo incluso en el interior de una bañera.prueba tambien a cogerlo por su cabezal y dejar que rote en tu interior. a toupie le encanta darte placer y tiene hasta 12 patrones de vibracion y 4 funciones de rotacion diferentes para sorprenderte.¿no tienes ganas de adoptarlo y llevartelo ya a casa?","TOUPIE, vibrador con cabezal rotatorioMaterial: siliconaVibración: 12 patronesRotación: 4 modosMedidas:Dildo: 20.5 cm de largo (13 cm penetrables). 3.5 cm de diámetroCabezal: 6 cm de longitud rotadora. 3.9 cm de diámetro máximoRecargable cable USB incluidoSumergible IPX7Color: púrpuraUsar con lubricante de base acuosaLimpiar correctamente antes y después de cada uso (con jabón neutro y/o bactericida tipo Límpín)Guardar en una bolsa de tela transpirable, alejado de la luz solar directa y de manera individual. Los juguetes sexuales no deben almacenarse nunca en contacto con otros.Nota: este juguete por su diseño- no es recomendable para penetración anal ",https://www.amantis.net/toupie-vibrador-potente-cabezal-rotatorio/,True,False,False,False,False,True,True,False
,,,,,,406,Leyenda,el héroe de la doble penetración,"cuando el arte llega a lo erotico se consiguen piezas como esta. leyenda esta pensada y preparada para participar en tus fantasias mas ardientes multiplicadas por dos. dos dildos, doble penetracion, dos colores a elegir. ¡va a ser leyendario! diseñado con suculentos detalles, podras observar y sentir las curvas del glande tallado de forma realista en ambas partes: un suave dildo de 14 * 3,5 cm insertables y otro de 9 * 2 cm hacen una muy buena pareja para los ricos placeres de la doble penetracion. hecho con silicona liquida, es extremadamente suave y la ventosa en la que se une todo el conjunto ha sido pensada para soportar potentes traqueteos y tirones ¡es super-mega fuerte!puedes usarla en penetraciones de vagina - ano o ano-perine… o puedes fijarla en una vitrina y admirarlo sin mas. haz lo que quieras con ella, ¡siempre estara dispuesta a darlo todo por ti!agenda en tu vida ajetreada un ratito para el placer y disfruta por partida doble con el juguete legendario.",CaracterísticasDildo para doble penetraciónMedidas: 22cms (insertables 14cms en el dildo más grande y 9 cms en el más pequeño)Material: 100% silicona líquida (suave y flexible)Compatible con arnesesAnti bacterianoFuerte ventosa de adhesiónColor: blanco caucásico o negro Limpieza y conservación:Utiliza lubricante a base de agua par conseguir una experiencia completamente satisfactoria. No olvides limpiar tus juguetes antes y después de utilizarlos con agua tibia y un jabón bactericida especial para juguetes eróticos como Limpín. Guarda tus juguetes alejados unos de otros. ,https://www.amantis.net/leyenda-el-heroe-la-doble-penetracion/,False,False,False,True,False,True,True,False
,,,,,,489,Bolsa algodón DISFUTELIA PHALOIDES,haz florecer tu sexualidad,"en amantis llevamos años apostando por un mundo mas satisfecho y mas sostenible, donde haya mas flores y alegria.esta hermosa planta esta basada en un juguete que revoluciono el mercado de la jugueteria erotica por su elegancia y ayudo a hacer florecer la sexualidad en miles de personas, el liv. hoy, queremos que ayude a que la tierra siga siendo azul y verde.no es casualidad que desde amantis incorporemos cada vez mas juguetes recargables a nuestro catalogo, tengamos iniciativas como el plan vibronove para animaros a reciclar, ni que intentemos reducir plasticos en nuestras tiendas fisicas, por ejemplo utilizando bolsas de papel desde nuestros inicios. no obstante, queremos seguir ayudando a nuestro planeta con mas iniciativas y que lleveis vuestra bolsa de algodon a cualquier lugar.haz florecer tu sexualidad con las nuevas bolsas algodon de amantis y de paso ayuda al medio ambiente.",:Bolsa de algodónMedidas: ancho 39 cm alto 41 cm correas hasta el hombro 26 cmComposición: 100% algodónLimpieza y conservación:Lavar con agua fría. Debido a la naturaleza del material la bolsa puede encoger si se lava con agua caliente. No mezclar con otros colores durante su lavado. ,https://www.amantis.net/bolsa-algodon-disfutelia-phaloides-haz-florecer-tu-sexualidad/,False,False,False,False,False,False,True,False
,,,,,,356,METALLICA WAND,la varita sexual de sensaciones jevis,"dicen que el metal es un buen conductor termico. ¡convierte a metallica wand en la chofer de tus fantasias y deja que te lleve a los lugares mas vibrantes y sensacionales! a ti te gusta probar cosas nuevas, ¿verdad? porque a tu cuerpo tambien, y quiza ya vaya siendo hora de estimularlo con metallica wand, un juguete de estimulacion externa hecho de metal con forma redondeada en la punta. y te preguntaras cuales son los beneficios de los juguetes eroticos de metal. pues bien. en primer lugar, decirte que son juguetes muy temperamentales, y que tu o tu pareja podeis ser los dueños de este termometro sexual y sexplorar todos sus grados. puedes meterlo en la nevera junto a los huevos o en agua fria y prepararte para el contraste de temperatura entre su frio extremo y tu calor ardiente, y ya sabemos como funcionan los polos opuestos. tambien puedes meterlo en agua caliente y entrareis en una calida y ardiente sensacion, que poco tiene que ver con el infierno, y mucho con el cielo. calienta o enfria a metallica escuchando a tu cuerpo y aplica uno de nuestros lubricantes desliz! sexplora todos los recovecos de tus labios externos, la entrada de tu vagina encontrandote con tu uretra y, por ultimo, da pequeños golpecitos espaciados en el tiempo sobre tu clitoris sintiendo su dureza y sus grados y, entonces, nada mas importara que ese delicioso momento.no olvides acompañarlo con tu lubricante a base de agua preferido, como desliz!, y limpiarlo antes y despues de cada uso con agua tibia y un jabon neutro, o un jabon bactericida como limpin. secalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo con nuestras bolsas de saten en tamaño pequeño.","Medidas: 3 cm de diámetro, 14,2 cm de largo. 60 min de duración de la batería Extremadamente potente (3.7V) 9 modos de vibración Sumergible IPX7 Recargable (cargador USB incluido) Fabricado en ABS + Metal + Silicona Médica Sin Ftalatos ",https://www.amantis.net/metallica-wand-la-varita-sexual-de-sensaciones-jevis/,True,False,False,True,False,False,True,False
,,,,,,531,Mordaza de bocado PONY,,"preparate para ser dirigido/a a una experiencia salvaje, a trote o... ¡a galope! solo manten la boca bien cerrada, obedece y disfruta del viaje. te lo ponemos facil con esta mordaza superfetichista de metal y cuero negro, con un bocado ancho acolchado y forrado de polipiel donde apretar los dientes y cuatro tachuelas metalicas que le dan mucho rollo. el bocado queda sujeto por medio de fuertes anillas a las correas, ajustables a cualquier medida mediante una hebilla metalica. es suave y comoda, lo que la hace perfecta para todos los gustos y niveles de sumision. no impide el habla, pero dificulta y deforma las palabras si es eso lo que te pone... y si lo que de verdad te va es el juego de roles pony play, esta mordaza es ideal por su semejanza con el bocado de los caballos, y ademas hace un tandem perfecto con este ponyplug. ¡dale todo el juego duro que busca!","Largo total: 62 cm Bocado: 12,5 cm x 4 cm ",https://www.amantis.net/mordaza-de-bocado-pony/,False,False,True,False,False,False,True,False
,,,,,,536,BUNNY,diadema unisex de conejo,"sorprende a tu pareja desplegando belleza y buen humor con esta diadema de inspiracion animal para encender la llama de la pasion con el mejor de los ingredientes: ¡el sentido del humor!creada con un arco plastico comodo y de gran flexibilidad y rematadas con graciosas orejitas de conejitx en suave cuero vegano de color negro, solo tendras que preocuparte de abandonarte a la imaginacion haciendo el animal como mejor te parezca, porque hasta son faciles de limpiar si la animalada se descontrola un poco.ya puedes elegir una madriguera confortable y alguna fruta de la pasion o zanahoria que echarte a la boca, porque con estas orejitas de conejx te veras tan atractivx y divertidx que nadie podra resistirse a tus encantos animales...ademas, si te animas a lucir un rabito para completar el look por detras, puedes complementarlo con este plug tan especial y "">si lo tuyo es maullar como un michi, puedes elegir su variacion gatuna con catty.ahora te toca desplegar tu mejor instinto animal y dejarte abrazar como tu sabes...¿saltas?",Talla únicaMaterial: plástico y cuero vegano.Color: negro ,https://www.amantis.net/bunny-diadema-unisex-conejo/,False,False,True,False,False,True,True,False
,,,,,,486,SEEDY,semilla vibradora a distancia,"¡te animamos a que saques a esta pequeña de paseo y que dejes que germine en ti el deseo! seedy esta pensada para ir a cenas, de paseo, a bodas, al mar o la montaña, al cine o a bailar. a ella le gusta estar bajo tierra pero no anclarse en el mismo lugar.seedy es un vibrador a distancia de forma redondeada que nos ofrece una potente vibracion vaginal que podremos activar con su mando. el tamaño de este juguete es comodo para llevar a cualquier sitio y facilmente insertable, pues no alcanza grandes dimensiones que requieran de mucha dilatacion.cuenta con un programa de siete modos de vibracion que haran crecer tu deseo y placer poquito a poco, que es lo que mola.esta hecho de una silicona premium de alta calidad con una textura super suave. su diseño es completamente ergonomico y pensado para que se adapte al interior de tu vagina, pudiendo llegar a los puntos erogenos mas profundos. ademas, de la semilla sale un cordon que servira para sacarlo de manera comoda y segura de tu vagina.el mando a distancia funciona sin pilas y no hace falta cargarlo, son mandos que vienen con una carga que durara el mismo tiempo que la vida util del producto.no olvides que los juguetes son un elemento maravilloso para introducir en las relaciones, todos los vibradores con mando a distancia entran dentro de esta categoria. notareis como subiran vuestros niveles de confianza y conectareis de una manera muy especial. como se usa la semilla vibradora con mando a distanciate recomendamos que antes de ponerlo a funcionar practiques con el en tu mano, que aprendas a manejarlo con soltura y ya cuando tengas control lo pongas en su lugar y le des el mando a quien tu quieras que juegue con el.recuerda que para activar el mando, primero tienes que encender el juguete pulsando el boton.te sugerimos que apliques un lubricante de base acuosa como desliz! a tu vulva antes de introducir a seedy dentro de ti y que pruebes que te sientes comoda con esta nueva sensacion.se nos ocurre que explores diferentes maneras de usar este juguete, ya sea combinarlo con sexo anal o como entrenador de tu suelo pelvico normalizando tensiones que puedan encontrarse en toda esa zona.por ultimo, te recomendamos que lo laves antes y despues con nuestro jabon bactericida limpin.",Semilla vibradoraMateriales: Silicona de grado médico + ABSColores: rojo2 horas de uso continuado120 minutos para una carga completa.7 modos de vibraciónSumergible IPX7Recargable (cargador USB incluído)Silencioso ,https://www.amantis.net/seedy-semilla-vibradora-distancia/,True,True,False,True,False,True,True,False
